指令,模型名称,提示词方法,解析成功率,解析正确率,响应时间(s),解析结果,错误信息,错误类型,复杂度分级,意图标签,意图识别准确率,参数抽取准确率,合法JSON率,参数匹配F1,失败兜底成功率,area_正确率,drone_num_正确率,path_正确率,has_obstacle_正确率,obstacle_position_正确率,height_正确率
我要对 A01 地块进行巡检，使用 3 台无人机,deepseek-v3-2-251201,完整四级机制,False,False,1.54,,"Error code: 429 - {'error': {'code': 'SetLimitExceeded', 'message': 'Your account [2111725843] has reached the set inference limit for the [deepseek-v3-2] model, and the model service has been paused.",API调用失败,,,False,0.0,False,0.0,False,False,False,False,False,False,False
我要对 A01 地块进行巡检，使用 3 台无人机,deepseek-v3-2-251201,完整四级机制,False,False,1.3808,,"Error code: 429 - {'error': {'code': 'SetLimitExceeded', 'message': 'Your account [2111725843] has reached the set inference limit for the [deepseek-v3-2] model, and the model service has been paused.",API调用失败,,,False,0.0,False,0.0,False,False,False,False,False,False,False
我要对 A01 地块进行巡检，使用 3 台无人机,deepseek-v3-2-251201,完整四级机制,False,False,1.6349,,"Error code: 429 - {'error': {'code': 'SetLimitExceeded', 'message': 'Your account [2111725843] has reached the set inference limit for the [deepseek-v3-2] model, and the model service has been paused.",API调用失败,,,False,0.0,False,0.0,False,False,False,False,False,False,False
巡检 B02 地块，高度 8 米，发现障碍自动绕开,deepseek-v3-2-251201,完整四级机制,False,False,1.5057,,"Error code: 429 - {'error': {'code': 'SetLimitExceeded', 'message': 'Your account [2111725843] has reached the set inference limit for the [deepseek-v3-2] model, and the model service has been paused.",API调用失败,,,False,0.0,False,0.0,False,False,False,False,False,False,False
巡检 B02 地块，高度 8 米，发现障碍自动绕开,deepseek-v3-2-251201,完整四级机制,False,False,1.4692,,"Error code: 429 - {'error': {'code': 'SetLimitExceeded', 'message': 'Your account [2111725843] has reached the set inference limit for the [deepseek-v3-2] model, and the model service has been paused.",API调用失败,,,False,0.0,False,0.0,False,False,False,False,False,False,False
巡检 B02 地块，高度 8 米，发现障碍自动绕开,deepseek-v3-2-251201,完整四级机制,False,False,1.5184,,"Error code: 429 - {'error': {'code': 'SetLimitExceeded', 'message': 'Your account [2111725843] has reached the set inference limit for the [deepseek-v3-2] model, and the model service has been paused.",API调用失败,,,False,0.0,False,0.0,False,False,False,False,False,False,False
巡检 B02 地块，高度 8 米，发现障碍自动绕开,deepseek-v3-2-251201,完整四级机制,False,False,1.4657,,"Error code: 429 - {'error': {'code': 'SetLimitExceeded', 'message': 'Your account [2111725843] has reached the set inference limit for the [deepseek-v3-2] model, and the model service has been paused.",API调用失败,,,False,0.0,False,0.0,False,False,False,False,False,False,False
巡检 B02 地块，高度 8 米，发现障碍自动绕开,deepseek-v3-2-251201,完整四级机制,False,False,1.5344,,"Error code: 429 - {'error': {'code': 'SetLimitExceeded', 'message': 'Your account [2111725843] has reached the set inference limit for the [deepseek-v3-2] model, and the model service has been paused.",API调用失败,,,False,0.0,False,0.0,False,False,False,False,False,False,False
同时巡检 A01 和 B02 两个地块，每台无人机负责一个区域,deepseek-v3-2-251201,完整四级机制,False,False,1.55,,"Error code: 429 - {'error': {'code': 'SetLimitExceeded', 'message': 'Your account [2111725843] has reached the set inference limit for the [deepseek-v3-2] model, and the model service has been paused.",API调用失败,,,False,0.0,False,0.0,False,False,False,False,False,False,False
同时巡检 A01 和 B02 两个地块，每台无人机负责一个区域,deepseek-v3-2-251201,完整四级机制,False,False,1.402,,"Error code: 429 - {'error': {'code': 'SetLimitExceeded', 'message': 'Your account [2111725843] has reached the set inference limit for the [deepseek-v3-2] model, and the model service has been paused.",API调用失败,,,False,0.0,False,0.0,False,False,False,False,False,False,False
同时巡检 A01 和 B02 两个地块，每台无人机负责一个区域,deepseek-v3-2-251201,完整四级机制,False,False,1.4615,,"Error code: 429 - {'error': {'code': 'SetLimitExceeded', 'message': 'Your account [2111725843] has reached the set inference limit for the [deepseek-v3-2] model, and the model service has been paused.",API调用失败,,,False,0.0,False,0.0,False,False,False,False,False,False,False
同时巡检 A01 和 B02 两个地块，每台无人机负责一个区域,deepseek-v3-2-251201,完整四级机制,False,False,1.3761,,"Error code: 429 - {'error': {'code': 'SetLimitExceeded', 'message': 'Your account [2111725843] has reached the set inference limit for the [deepseek-v3-2] model, and the model service has been paused.",API调用失败,,,False,0.0,False,0.0,False,False,False,False,False,False,False
同时巡检 A01 和 B02 两个地块，每台无人机负责一个区域,deepseek-v3-2-251201,完整四级机制,False,False,1.4577,,"Error code: 429 - {'error': {'code': 'SetLimitExceeded', 'message': 'Your account [2111725843] has reached the set inference limit for the [deepseek-v3-2] model, and the model service has been paused.",API调用失败,,,False,0.0,False,0.0,False,False,False,False,False,False,False
对 C03 地块进行病虫害专项检测，拍摄高清照片,deepseek-v3-2-251201,完整四级机制,False,False,1.5476,,"Error code: 429 - {'error': {'code': 'SetLimitExceeded', 'message': 'Your account [2111725843] has reached the set inference limit for the [deepseek-v3-2] model, and the model service has been paused.",API调用失败,,,False,0.0,False,0.0,False,False,False,False,False,False,False
对 C03 地块进行病虫害专项检测，拍摄高清照片,deepseek-v3-2-251201,完整四级机制,False,False,1.3651,,"Error code: 429 - {'error': {'code': 'SetLimitExceeded', 'message': 'Your account [2111725843] has reached the set inference limit for the [deepseek-v3-2] model, and the model service has been paused.",API调用失败,,,False,0.0,False,0.0,False,False,False,False,False,False,False
对 C03 地块进行病虫害专项检测，拍摄高清照片,deepseek-v3-2-251201,完整四级机制,False,False,1.4283,,"Error code: 429 - {'error': {'code': 'SetLimitExceeded', 'message': 'Your account [2111725843] has reached the set inference limit for the [deepseek-v3-2] model, and the model service has been paused.",API调用失败,,,False,0.0,False,0.0,False,False,False,False,False,False,False
对 C03 地块进行病虫害专项检测，拍摄高清照片,deepseek-v3-2-251201,完整四级机制,False,False,1.4889,,"Error code: 429 - {'error': {'code': 'SetLimitExceeded', 'message': 'Your account [2111725843] has reached the set inference limit for the [deepseek-v3-2] model, and the model service has been paused.",API调用失败,,,False,0.0,False,0.0,False,False,False,False,False,False,False
对 C03 地块进行病虫害专项检测，拍摄高清照片,deepseek-v3-2-251201,完整四级机制,False,False,1.4677,,"Error code: 429 - {'error': {'code': 'SetLimitExceeded', 'message': 'Your account [2111725843] has reached the set inference limit for the [deepseek-v3-2] model, and the model service has been paused.",API调用失败,,,False,0.0,False,0.0,False,False,False,False,False,False,False
让无人机在 10 米高度绕农田飞行一圈,deepseek-v3-2-251201,完整四级机制,False,False,1.5398,,"Error code: 429 - {'error': {'code': 'SetLimitExceeded', 'message': 'Your account [2111725843] has reached the set inference limit for the [deepseek-v3-2] model, and the model service has been paused.",API调用失败,,,False,0.0,False,0.0,False,False,False,False,False,False,False
让无人机在 10 米高度绕农田飞行一圈,deepseek-v3-2-251201,完整四级机制,False,False,1.3623,,"Error code: 429 - {'error': {'code': 'SetLimitExceeded', 'message': 'Your account [2111725843] has reached the set inference limit for the [deepseek-v3-2] model, and the model service has been paused.",API调用失败,,,False,0.0,False,0.0,False,False,False,False,False,False,False
让无人机在 10 米高度绕农田飞行一圈,deepseek-v3-2-251201,完整四级机制,False,False,1.4489,,"Error code: 429 - {'error': {'code': 'SetLimitExceeded', 'message': 'Your account [2111725843] has reached the set inference limit for the [deepseek-v3-2] model, and the model service has been paused.",API调用失败,,,False,0.0,False,0.0,False,False,False,False,False,False,False
让无人机在 10 米高度绕农田飞行一圈,deepseek-v3-2-251201,完整四级机制,False,False,1.3649,,"Error code: 429 - {'error': {'code': 'SetLimitExceeded', 'message': 'Your account [2111725843] has reached the set inference limit for the [deepseek-v3-2] model, and the model service has been paused.",API调用失败,,,False,0.0,False,0.0,False,False,False,False,False,False,False
让无人机在 10 米高度绕农田飞行一圈,deepseek-v3-2-251201,完整四级机制,False,False,1.3356,,"Error code: 429 - {'error': {'code': 'SetLimitExceeded', 'message': 'Your account [2111725843] has reached the set inference limit for the [deepseek-v3-2] model, and the model service has been paused.",API调用失败,,,False,0.0,False,0.0,False,False,False,False,False,False,False
巡检 D04 地块，无人机数量 2 台，路径采用网格状,deepseek-v3-2-251201,完整四级机制,False,False,1.5425,,"Error code: 429 - {'error': {'code': 'SetLimitExceeded', 'message': 'Your account [2111725843] has reached the set inference limit for the [deepseek-v3-2] model, and the model service has been paused.",API调用失败,,,False,0.0,False,0.0,False,False,False,False,False,False,False
巡检 D04 地块，无人机数量 2 台，路径采用网格状,deepseek-v3-2-251201,完整四级机制,False,False,1.4383,,"Error code: 429 - {'error': {'code': 'SetLimitExceeded', 'message': 'Your account [2111725843] has reached the set inference limit for the [deepseek-v3-2] model, and the model service has been paused.",API调用失败,,,False,0.0,False,0.0,False,False,False,False,False,False,False
巡检 D04 地块，无人机数量 2 台，路径采用网格状,deepseek-v3-2-251201,完整四级机制,False,False,1.5627,,"Error code: 429 - {'error': {'code': 'SetLimitExceeded', 'message': 'Your account [2111725843] has reached the set inference limit for the [deepseek-v3-2] model, and the model service has been paused.",API调用失败,,,False,0.0,False,0.0,False,False,False,False,False,False,False
巡检 D04 地块，无人机数量 2 台，路径采用网格状,deepseek-v3-2-251201,完整四级机制,False,False,1.5021,,"Error code: 429 - {'error': {'code': 'SetLimitExceeded', 'message': 'Your account [2111725843] has reached the set inference limit for the [deepseek-v3-2] model, and the model service has been paused.",API调用失败,,,False,0.0,False,0.0,False,False,False,False,False,False,False
巡检 D04 地块，无人机数量 2 台，路径采用网格状,deepseek-v3-2-251201,完整四级机制,False,False,1.282,,"Error code: 429 - {'error': {'code': 'SetLimitExceeded', 'message': 'Your account [2111725843] has reached the set inference limit for the [deepseek-v3-2] model, and the model service has been paused.",API调用失败,,,False,0.0,False,0.0,False,False,False,False,False,False,False
"E05 地块有电线杆障碍，坐标 (50,80)，请绕开",deepseek-v3-2-251201,完整四级机制,False,False,1.4565,,"Error code: 429 - {'error': {'code': 'SetLimitExceeded', 'message': 'Your account [2111725843] has reached the set inference limit for the [deepseek-v3-2] model, and the model service has been paused.",API调用失败,,,False,0.0,False,0.0,False,False,False,False,False,False,False
"E05 地块有电线杆障碍，坐标 (50,80)，请绕开",deepseek-v3-2-251201,完整四级机制,False,False,1.5086,,"Error code: 429 - {'error': {'code': 'SetLimitExceeded', 'message': 'Your account [2111725843] has reached the set inference limit for the [deepseek-v3-2] model, and the model service has been paused.",API调用失败,,,False,0.0,False,0.0,False,False,False,False,False,False,False
